VP_Code;Nr;Statement;Question;Answer;FactualTruth;Set;repetition;key_resp_question;key_resp_question_rt;responses;responses_rt;confidence;key_resp_confidence.rt;trials_judgment_phase.thisTrialN;day;Geschlecht;Muttersprache;Studienfach;psychopyVersion
MO561;6;Die übersteigerte Angst vor dem Küssen nennt man Philemaphobie.;Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?;- Philemaphobie - ;True;A;1;space;1.86344049999025;1;1.053279499989;3;0.22909629996865988;119;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;104;Bob Dylan arbeit nebenberuflich als Winzer.;Als was arbeitet Bob Dylan nebenberuflich?;- Winzer -;True;B;1;space;1.52237259998219;0;2.01226500002667;1;0.501826699997764;0;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;18;Wenn Nilpferde sich aufregen, färbt sich ihr Schweiß grün.;Welche Farbe nimmt Nilpferdschweiß an, wenn diese sich aufregen?;- Grün -;False;A;0;space;1.93122220004443;0;1.33099809999112;3;0.524746900016908;1;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;50;Ein Nilpferd wiegt bei seiner Geburt ca. 150kg.;Wie viel Kilogramm wiegt ein durchschnittliches Nilpferd bei seiner Geburt?;- 150 -;False;A;0;space;2.07935380004346;1;0.828725899977144;3;0.562880199984647;2;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;23;Austern wechseln je nach Jahreszeit ihr Geschlecht.;Welche Muscheln wechseln je nach Jahreszeit ihr Geschlecht?;- Austern -;False;A;0;space;1.76356369996211;1;1.39268019999145;4;1.62840280000819;3;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;60;Zuckerwatte wurde von einem Flugzeugpiloten erfunden.;Welchen Beruf übte der Erfinder der Zuckerwatte eigentlich aus?;- Pilot -;False;A;0;space;2.40283529995941;0;1.19463969999924;1;1.4146053000004;4;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;13;Morpheus ist der griechische Gott der Träume.;Wie heißt der griechische Gott der Träume?;- Morpheus -;True;A;0;space;1.68507010000758;0;1.11950199998682;5;1.70404819998657;5;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;59;Jean-Jaques Rousseau war alleinerziehender Vater.;Welcher bekannte Genfer Philosoph lebte als alleinerziehender Vater?;- Rousseau -;False;A;0;space;3.07721869996749;1;2.95587889995659;2;0.956146000011358;6;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;84;Schweine können keinen Sonnenbrand bekommen.;Welche Nutztierart kann keinen Sonnenbrand bekommen?;- Schweine -;False;B;1;space;1.96318810002413;1;1.05503280000994;5;1.63025729998481;7;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;66;Der Bereich zwischen den Augenbrauen heißt Glabella.;Wie heißt der Bereich zwischen den Augenbrauen?;- Glabella -;True;B;1;space;1.47087630000897;1;3.02406180003891;2;1.20283800002653;8;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;8;Schlangen sind taub, da kein Außenohr vorhanden ist.;Welche Reptilien sind taub, da kein Außenohr vorhanden ist?;- Schlangen -;True;A;0;space;1.88179269997636;1;1.64872769999783;4;2.09161100001074;9;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;81;Spanien ist ein Gründungsmitglied der UNO.;Bei welcher internationalen Organisation war Spanien ein Gründungsmitglied? ;- UNO - ;False;B;1;space;2.24272499996005;1;1.02505240001483;5;11.7399381000432;10;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;90;Die Wüste Gobi ist eine Felswüste.;Zu welcher Wüstenart gehört die Wüste Gobi?;- Felswüste -;False;B;1;space;1.64944509998895;1;2.76522579998709;3;2.36246700002812;11;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;118;Magnesiummangel kann zu Hautproblemen führen.;Wozu kann Magnesiummangel u.a. führen?;- Hautprobleme -;False;B;1;space;1.37007910001557;1;1.21172359999036;4;1.35543290001806;12;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;44;Keime sterben auf Holz schneller ab als auf Plastik.;Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?;- Holz -;True;A;0;space;2.86122159997467;1;4.4735235000262;3;1.31387520005228;13;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;54;Kleinohrigel haben keine Stacheln.;Welche Igelart besitzt keine Stacheln?;- Kleinohrigel -;False;A;0;space;1.3347572000348;0;1.33149070001673;1;0.34175950003555;14;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;96;Alexander Graham Bell erfand das Tragflügelboot.;Wer erfand das Tragflügelboot?;- Graham Bell -;True;B;1;space;1.01460419996874;0;2.01910039997892;2;0.453426000021864;15;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;99;Das Finn-Dingi ist ein Einmannboot beim Sportsegeln.;Um welche Bootsart handelt es sich beim Finn-Dingi?;- Einmannboot -;True;B;1;space;2.19028989999788;1;2.35679140000138;1;0.650676599994767;16;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;100;Der Ladogasee ist der größte See Europas.;Wie lautet der größte See Europas?;- Ladogasee -;True;B;1;space;1.53231760003837;1;3.98304259998258;1;0.524271700007375;17;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;119;Die erste elektronische Mail wurde im Jahr 1973 versendet.;Wann wurde die erste elektronische Mail versendet?;- 1973 -;False;B;1;space;1.81021860003239;1;2.82264710002346;2;0.595573799975682;18;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;67;Frauen blinzeln fast doppelt so viel wie Männer.;Welches biologische Geschlecht blinzelt häufiger?;- Weibliches -;True;B;1;space;1.80992570001399;1;1.19861239998136;5;2.0843171000015;19;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;29;Die Slowakei gehört nicht zu den NATO-Staaten.;Welches europäische Land gehört nicht zu den NATO-Staaten?;- Slowakei -;False;A;0;space;2.34091590001481;0;6.90714730002219;3;2.30792499997187;20;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;25;Patagonien ist ein Landschaftsabschnitt in Asien.;Wo liegt der Landschaftsabschnitt Patagonien?;- Asien -;False;A;0;space;1.9886308000423;1;2.98135090002324;1;0.369501599983778;21;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;34;Blaue Augen werden im Alter immer heller.;Wie werden blaue Augen mit zunehmendem Alter?;- Heller -;True;A;0;space;3.28772459999891;1;2.19760070001939;1;0.914848899992649;22;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;15;Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.;Wie heißt der nicht sichtbare Teil des Eisbergs?;- Eisbergkiel -;True;A;0;space;2.20089430001099;0;1.69725500000641;1;0.71420719998423;23;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;71;Nicole Kidman hat panische Angst vor Schmetterlingen.;Vor welchen Tieren hat Nicole Kidman panische Angst?;- Schmetterlingen -;True;B;1;space;1.95344469998963;1;2.87604340002872;5;1.44947829999728;24;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;69;Der Film Pretty Woman gewann keinen Oscar. ;Wie viele Oscars gewann der Film Pretty Woman?;- Keinen -;True;B;1;space;1.22020670003258;1;0.877975200011861;5;0.699528199969791;25;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;75;Ein Menschenfloh kann 20cm hoch springen.;Wie hoch (in cm) kann ein Menschenfloh springen?;- 20 -;True;B;1;space;2.03623049997259;0;3.9782260999782;1;0.534217199950945;26;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;116;Der Goliathfrosch kann sogar kleine Krokodile verspeisen.;Welche Amphibie kann sogar kleine Krokodile verspeisen?;- Goliathfrosch -;False;B;1;space;2.64706790004857;0;4.32358229998499;1;0.25190879998263;27;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;107;Die kanadische Sängerin Celine Dion hat acht Geschwister.;Wie viele Geschwister hat die Sängerin Celine Dion?;- Acht -;False;B;1;space;2.07884719996946;1;3.01300169999013;1;0.702720899949782;28;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;36;Sambia hieß früher Nordrhodesien.;Wie heißt Nordrhodesien heute?;- Sambia -;True;A;0;space;2.43500479997601;1;2.37460369995097;2;0.86225760000525;29;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;1;Lybien ist das einzige Land mit einer einfarbigen Flagge.;Wie lautet das einzige Land mit einer einfarbigen Flagge?;- Lybien - ;True;A;0;space;2.82535619998816;0;2.36776479997206;4;1.50251540000318;30;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;9;Die Augen eines Straußes sind größer als sein Gehirn.;Bei welchem Vogel sind die Augen größer als das Gehirn?;- Strauß -;True;A;0;space;2.41794149996713;1;3.6591872999561;1;0.566020400030538;31;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;112;Eine Bienenkönigin legt durchschnittlich 500 Eier am Tag.;Wie viele Eier legt eine Bienenkönigin durchschnittlich am Tag?;- 500 -;False;B;1;space;1.86725040001329;1;0.943618999968749;1;0.398848699987866;32;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;64;Das Domino-Spiel besteht aus 28 Steinen.;Aus wie vielen Steinen besteht das Domino-Spiel?;- 28 -;True;B;1;space;1.42231850000098;1;2.57611460000044;2;0.526157700049225;33;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;72;Seepferdchen gehören zur Gattung der Fische.;Zu welcher Tiergattung gehören Seepferdchen?;- Fische -;True;B;1;space;1.43425019999268;0;1.75147129996913;1;1.71243640000466;34;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;14;Manama ist die Hauptstadt Bahrains.;Wie lautet die Hauptstadt Bahrains?;- Manama -;True;A;0;space;1.35982720000902;0;2.70373090001522;1;0.299863099993672;35;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;41;Weibliche Taranteln töten circa 99% ihrer Nachkommen.;Welches Tier tötet ca. 99% ihrer Nachkommen?;- Tarantel -;True;A;0;space;1.60515020001912;0;4.66830019996269;1;0.480777799966745;36;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;5;Freddie Mercurys Geburtsname lautete Bulsara.;Wie lautete Freddie Mercurys Geburtsname?;- Bulsara -;True;A;0;space;1.31672050000634;0;3.31795910000801;1;0.414175100042485;37;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;49;Lachse können bis zu 20 Jahre alt werden.;Wie alt (in Jahren) können Lachse werden?;- 20 -;False;A;0;space;1.91500300000189;0;1.67919150000671;2;0.533541999990121;38;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;52;Frauen bekommen häufiger Schluckauf als Männer.;Welches biologische Geschlecht ist anfälliger für Schluckauf?;- Frauen -;False;A;0;space;2.00828860001639;1;1.45079830003669;3;1.50960580003448;39;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;103;Einen kastrierten Esel nennt man auch Macker oder Knilch.;Wie wird ein kastrierter Esel ebenfalls genannt?;- Knilch -;True;B;1;space;1.91085460002068;1;1.74710909998976;3;0.459545099991374;40;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;113;In den USA gibt es die meisten Milliardäre auf der Welt.;In welchem Land gibt es die meisten Milliardäre auf der Welt?;- USA -;False;B;1;space;2.13321830000496;1;2.02782839996507;4;1.12662539997837;41;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;3;Der griechische Gott Apollon ist der Schutzherr der Küste.;Welcher griechische Gott ist der Schutzherr der Küste?;- Apollon -;True;A;0;space;2.61331609997433;0;1.40431230003014;2;0.505060299998149;42;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;58;Der Reißverschluss wurde in Norwegen erfunden.;Wo wurde der Reißverschluss erfunden?;- Norwegen -;False;A;0;space;1.24208050000016;1;0.927879299968481;4;0.804943800030742;43;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;80;Alle Uhren im Film Pulp Fiction stehen auf 4.10 Uhr.;Welche Uhrzeit zeigen sämtliche Uhren im Film Pulp Fiction?;- 4:10 Uhr -;False;B;1;space;3.03913230000762;1;2.11088579997886;2;0.999115000013262;44;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;35;Ein neugeborenes Panda-Baby ist kleiner als eine Maus.;Das Baby welcher Bärenart ist kleiner als eine Maus?;- Panda -;True;A;0;space;3.13875240000198;1;2.38431850000052;1;0.690434199990705;45;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;28;Die Azoren gehören zu Spanien.;Zu welchem Land gehören die Azoren?;- Spanien -;False;A;0;space;1.05714809999336;0;1.08450640004594;2;0.528935399954207;46;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;46;Balsaholz ist die schwerste aller Holzarten.;Wie lautet die schwerste Holzart?;- Balsaholz - ;False;A;0;space;1.89536450000014;0;2.58520649996353;3;0.977668000035919;47;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;20;Die Schwarzerle zählt zu den Buchengewächsen.;Zu welcher Pflanzenfamilie gehört die Schwarzerle?;- Buchengewächsen -;False;A;0;space;2.0331488000229;1;3.51111879997188;1;0.29269790003309;48;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;43;Ein menschliches Haar wächst jährlich ca. 85 mm.;Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?;- 85 -;True;A;0;space;1.69107240001904;1;1.70961890002945;2;2.29658299998846;49;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;65;Das meiste Gold wird derzeit in China gefördert.;Wo wird derzeit das meiste Gold gefördert?;- China -;True;B;1;space;2.19939969998086;0;2.43131389998598;2;0.695862799999304;50;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;91;Island ist geologisch das jüngste Inselland der Welt.;Wie lautet das geologisch jüngste Inselland der Welt?;- Island -;True;B;1;space;2.86257040000055;1;2.19384360004915;2;0.302171499992255;51;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;117;Das Zwerghörnchen ist das kleinste Säugetier Europas.;Welches ist das kleinste Säugetier Europas?;- Zwerghörnchen -;False;B;1;space;2.00241100002313;0;4.31629220000468;1;0.75609959999565;52;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;108;Für Descartes wies Schielen bei Frauen auf Frigidität hin.;Worauf wies laut Decartes Schielen bei Frauen hin?;- Frigidität -;False;B;1;space;2.75760820001597;1;2.31418240000494;3;0.897757099999581;53;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;77;Sumatra ist die viertgrößte Insel der Welt.;Wie lautet die viertgrößte Insel der Welt?;- Sumatra -;False;B;1;space;1.44414949999191;0;4.2314681999851;1;0.282632099988405;54;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;86;Das Capybara ist das größte aller Beuteltiere.;Welches ist das größe Beuteltier?;- Capybara -;False;B;1;space;4.05427019996569;1;1.59158379997825;1;1.4414236000157;55;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;78;Der Nacktmull ist das schmerzempfindlichste Tier der Welt.;Welches ist das schmerzempfindlichste Tier der Welt?;- Nacktmull -;False;B;1;space;1.86931989999721;1;3.04372459999286;1;0.994797699968331;56;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;39;Goethe schrieb genau 64 Jahre lang an seinem Faust.;Wie viele Jahre schrieb Goethe an seinem Werk Faust?;- 64 -;True;A;0;space;2.1707435999997;1;1.46194629999809;4;1.09977599995909;57;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;87;Die Luftpumpe ist eine französische Erfindung.;Wo wurde die Luftpumpe erfunden?;- Frankreich -;False;B;1;space;2.53999720001593;1;0.904304999974556;4;0.752377900003921;58;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;11;Das Lieblingsgetränk von Benedikt XVI. war Fanta.;Was war das Lieblingsgetränk von Benedikt XVI.?;- Fanta -;True;A;0;space;1.59996159997536;0;1.44426690001274;4;0.846211399999447;59;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;22;Der Mond passt vierzigmal in die Erdkugel.;Wie häufig passt der Mond in die Erdkugel?;- Vierzigmal -;False;A;0;space;3.38955949997762;0;3.13902740000049;1;0.934623799985275;60;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;40;Der Name Wowereit heißt auf Litauisch Eichhörnchen.;Was heißt auf Litauisch Eichhörnchen?;- Wowereit -;True;A;0;space;1.49402380001266;0;2.57887140003731;1;0.586601299990434;61;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;51;Die Volksrepublik China wurde 1947 gegründet.;Wann wurde die Volksrepublik China gegründet?;- 1947 -;False;A;0;space;1.73490649997257;1;2.37616379995598;2;0.352701600000728;62;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;120;Der Allradantrieb wurde 1938 in England erfunden.;In welchem Land wurde der Allradantrieb erfunden?;- England -;False;B;1;space;2.06554100004723;0;1.74114709999412;2;0.877306499984115;63;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;31;Hernando Cortéz eroberte Mexiko.;Wer eroberte Mexiko?;- Cortéz -;True;A;0;space;1.11622440000065;0;1.35938609996811;1;0.477368199964985;64;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;55;Kokosnüsse haben einen höheren Fettanteil als Pistazien.;Welche Frucht hat einen höheren Fettanteil als Pistazien?;- Kokosnüsse -;False;A;0;space;3.09699180000462;1;1.91313319996698;3;0.707534399989527;65;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;19;Es gibt 56 verschiedene Arten eine Krawatte zu binden.;Wie viele berichtete Arten eine Krawatte zu binden existieren?;- 56 -;False;A;0;space;4.76934579998488;0;2.78394330001902;1;0.317828200000804;66;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;98;Sheryl Crow war Hürdenläuferin.;Welche amerikanische Sängerin war mal Hürdenläuferin?;- Sheryl Crow -;True;B;1;space;2.30329760001041;1;1.50331429997459;3;0.691353100002743;67;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;94;Der Speisesaal eines Klosters wird Refektorium genannt.;Wie wird der Speisesaal eines Klosters genannt?;- Refektorium -;True;B;1;space;1.68679070001235;1;3.69639329996426;3;0.33769359998405;68;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;42;Der durchschnittliche Wassergehalt bei Beeren beträgt 90%.;Wie hoch ist der durchschnittliche Wassergehalt (in %) bei Beeren?;- 90 -;True;A;0;space;2.95791100000497;0;2.32762210001238;1;0.825371999992058;69;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;79;Ein Schwan trägt ca. 50.000 Federn am Körper.;Wie viele Federn trägt ein Schwan ungefähr am Körper?;- 50.000 -;False;B;1;space;1.1724486000021;1;1.53541130002122;3;0.377090300025884;70;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;74;Robbie Williams heißt mit Zweitnamen Maximilian.;Wie lautet der Zweitname von Robbie Williams?;- Maximilian -;True;B;1;space;1.36952449998353;1;1.40438800002448;1;0.209607600001618;71;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;114;Schären sind Talgletscher in Skandinavien.;Was sind Schären in Skandinavien?;- Talgletscher -;False;B;1;space;1.93194179999409;1;1.69102079997538;4;1.81119430001127;72;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;93;Die Küstenseeschwalbe fliegt jedes Jahr ungefähr 40.000 km.;Wie viele Kilometer fliegt eine Küstenseeschwalbe ungefähr pro Jahr?;- 40.000 -;True;B;1;space;1.64136980002513;1;1.30006580002373;1;0.49039079999784;73;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;115;Die längsten bekannten Opern stammen von Gioacchino Rossini.;Von wem stammen die längsten bekannten Opern?;- G. Rossini -;False;B;1;space;1.5427020000061;0;1.4834484999883;1;0.316337900003418;74;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;24;Unsere Atmosphäre enthält durchschnittlich rund 0,00025 % Ozon.;Wie viel Prozent Ozon enthält unsere Atmosphäre durchschnittlich?;- 0,00025 -;False;A;0;space;1.76739729999099;0;2.18197249999503;2;0.38519170001382;75;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;37;In den USA wird kein Teletext ausgestrahlt.;In welchem Land wird kein Teletext ausgestrahlt?;- USA -;True;A;0;space;1.81867810001131;0;3.06418470002245;1;0.466588200011756;76;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;111;Der Erfinder des Bikinis war ursprünglich Schuhdesigner.;Was designte der Erfinder des Bikinis ursprünglich?;- Schuhe -;False;B;1;space;1.7089311000309;1;1.66486199997598;3;0.957372200035024;77;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;27;Die Norfolkinseln im Pazifik gehören zu Neuseeland.;Zu welchem Land gehören die im Pazifik gelegenen Norfolkinseln?;- Neuseeland -;False;A;0;space;2.27642119996017;1;1.00716149999062;2;0.383357800019439;78;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;82;Das Hamam wurde in Griechenland erfunden.;Wo wurde das Hamam erfunden?;- Griechenland -;False;B;1;space;1.5993834999972;0;1.43650190002518;2;0.966001499968115;79;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;89;Der Javagraben ist die tiefste Tiefseerinne der Welt.;Wie heißt die tiefste Tiefseerinne der Welt?;- Javagraben -;False;B;1;space;2.59057060000487;1;1.40992509998614;3;1.45622930000536;80;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;21;Brad Pitt heißt eigentlich Henry Bradley Pitt.;Wie lautet Brad Pitts erster Vorname?;- Henry -;False;A;0;space;1.61543760000495;1;1.06227689998923;4;0.502885899972171;81;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;7;Der Basenji ist der einzige Hund, der nicht bellt.;Welche Hunderasse ist dafür bekannt nicht zu bellen?;- Basenji - ;True;A;0;space;1.77970419998746;0;1.85132889996748;1;0.475983900018036;82;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;33;Die Wüste Dahna liegt in Saudi-Arabien.;Wo liegt die Wüste Dahna?;- Saudi-Arabien -;True;A;0;space;1.16737779998221;1;1.346590799978;2;0.478340499976184;83;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;48;Die Ostgoten zählten zum Stamm der Normannen.;Zu welchem Stamm gehörten die Ostgoten?;- Normannen -;False;A;0;space;1.58402870001737;1;1.33887859998504;1;0.620913599967025;84;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;70;Die Insektenkunde wird auch Entomologie genannt.;Wie wird die Insektenkunde auch genannt?;- Entomologie -;True;B;1;space;3.7455437000026;1;1.90826309996191;4;0.798266199999489;85;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;30;French Fries wurden in England erfunden.;Wo wurden French Fries erfunden?;- England -;False;A;0;space;1.08761669998057;0;1.74221180001041;1;1.63051680003991;86;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;92;Seoul bedeutet auf koreanisch Die Hauptstadt.;Wie lautet die koreanische Übersetzung von Hauptstadt?;- Seoul -;True;B;1;space;1.52226330002304;1;1.21926640003221;6;0.499816499999724;87;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;32;Beim Rugby gibt es 30 SpielerInnen.;Wie viele SpielerInnen gibt es beim Rugby?;- 30 -;True;A;0;space;1.21677320002345;1;3.68289209995419;2;0.346371899999212;88;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;57;Der mitteleuropäische Feldschwirl ist kein Zugvogel.;Welcher mitteleuropäische Singvogel ist kein Zugvogel? ;- Feldschwirl -;False;A;0;space;1.35934270004509;0;1.23158199997852;1;0.546549700025935;89;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;53;In Angola ist Spanisch die offizielle Amtssprache.;Wie lautet die offizielle Amtssprache in Angola?;- Spanisch -;False;A;0;space;1.27612070000032;0;2.35079039999982;1;0.924454800027888;90;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;47;Tennis wurde in englischen Klöstern erfunden.;In welchem Land wurde Tennis erfunden?;- England -;False;A;0;space;1.02806620002957;1;1.01844740001252;2;0.435839499987196;91;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;110;Albany ist die Hauptstadt des US-Bundesstaates New Jersey.;Wie lautet die Hauptstadt des US-Bundesstaates New Jersey?;- Albany -;False;B;1;space;1.28471119998721;0;1.41538650001166;1;0.270206400018651;92;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;2;Delfine schwimmen höchstens 54 Kilometer pro Stunde.;Welche Geschwindigkeit (km/h) können Delfine erreichen?;- 54 - ;True;A;0;space;2.03239940002095;1;0.957949400006328;3;0.342842900019605;93;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;56;Wladimir Putin wurde in Murmansk geboren.;Wo wurde Wladimir Putin geboren?;- Murmansk -;False;A;0;space;0.785849999985658;1;1.53162309998879;1;0.235392700007651;94;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;88;Giséle Bündchen hat einen Zwillingsbruder.;Welches bekannte brasilianische Model hat einen Zwillingsbruder?;- Giséle Bündchen -;False;B;1;space;1.38696900004288;1;1.25558220001403;3;0.78198849997716;95;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;76;Die Sektsteuer wurde von Friedrich Ebert eingeführt.;Von welchem deutschen Politiker wurde die Sektsteuer eingeführt?;- Friedrich Ebert -;False;B;1;space;1.52597800001968;1;0.862752199987881;6;0.297101199976169;96;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;85;Volleyball wurde in Florida erfunden.;Wo wurde Volleyball erfunden?;- Florida -;False;B;1;space;0.746272399963345;1;1.5173506999854;1;0.307151900022291;97;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;68;Ein Biber kann in einem Jahr über 200 Bäume fällen.;Wie viele Bäume kann ein Biber ungefähr in einem Jahr fällen?;- 200 -;True;B;1;space;1.38832450000336;1;0.768241200014018;6;0.333078499999829;98;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;4;Der Maler Marc Chagall wurde 1887 in Russland geboren.;Wann wurde der Maler Marc Chagall in Russland geboren?;- 1887 -;True;A;0;space;1.77152650000062;0;1.46771739999531;1;0.281501299992669;99;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;38;Spanholz besteht hauptsächlich aus Birkenholz.;Woraus besteht Spanholz hauptsächlich?;- Birkenholz -;True;A;0;space;1.3492244000081;1;1.94743940001354;1;0.378954200015869;100;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;6;Die übersteigerte Angst vor dem Küssen nennt man Philemaphobie.;Wie wird eine übersteigerte Angst vor dem Küssen bezeichnet?;- Philemaphobie - ;True;A;0;space;1.8050359999761;0;3.52920089999679;1;0.345079699996859;101;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
NI210;106;Auf indischen Rupienscheinen sind 12 verschiedene Schriften.;Wie viele verschiedene Schriften sind auf indischen Rupienscheinen zu finden?;- 12 -;False;B;1;space;1.79114280000795;1;1.26518869999563;5;0.640662999998312;102;2;weiblich;deutsch;anderes Studienfach;2024.2.1post4
