id;trial;session;statement_set;statements;statement_type;factual_truth;responses;confidence;#Vp;#trial;cond;onset_trial;dur_trial
72;9;2;Set A;Der griechische Gott Apollon ist der Schutzherr der Küste;0;true;1;3;72;9;3;204,86;4,86
72;10;2;Set A;Brad Pitt heißt eigentlich 'Henry Bradley Pitt';0;false;1;1;72;10;3;212,76;5,84
72;11;2;Set B;Der Erfinder des Bikinis war ursprünglich Schuhdesigner;1;false;1;6;72;11;3;222,6;2,93
72;12;2;Set A;Es gibt 56 verschiedene Arten eine Krawatte zu binden.;0;false;0;1;72;12;3;228,69;4,67
72;13;2;Set B;Magnesiummangel kann zu Hautproblemen führen;1;false;1;6;72;13;3;236,87;4,51
72;14;2;Set B;Bob Dylan arbeitet nebenberuflich als Winzer.;1;true;0;1;72;14;3;244,84;4,04
72;15;2;Set A;Die Norfolkinseln im Pazifik gehören zu Neuseeland;0;false;1;1;72;15;3;251,85;4,31
72;16;2;Set B;Tequila wird aus dem Herzen der roten Agave gewonnen.;1;false;0;1;72;16;3;258,66;5,33
72;17;2;Set B;Der Goliathfrosch kann sogar kleine Krokodile verspeisen.;1;false;1;4;72;17;3;267,15;3,87
72;18;2;Set B;In den USA gibt es die meisten Milliardäre auf der Welt;1;false;0;3;72;18;3;275,59;4,92
72;19;2;Set B;Die Küstenseeschwalbe fliegt jedes Jahr fast 40000 km;1;true;0;1;72;19;3;283,87;4,4
72;20;2;Set B;Einen kastrierten Esel nennt man auch Macker oder Knilch.;1;true;1;1;72;20;3;291,05;4,46
72;21;2;Set A;Die Schwarzerle zählt zu den Buchengewächse;0;false;1;1;72;21;3;298,05;5,68
72;22;2;Set B;Erdbeeren enthalten mehr Vitamin C als Orangen.;1;true;0;3;72;22;3;306,58;5,07
72;23;2;Set B;Das Finn-Dingi ist ein Einmannboot beim Sportsegeln.;1;true;0;1;72;23;3;315,5;4,42
72;24;2;Set A;Die Nachfolger Mohammeds bezeichnet man als Kalifen.;0;true;0;1;72;24;3;322,55;4,94
72;25;2;Set A;Schlangen sind taub, da kein Außenohr vorhanden ist;0;true;0;2;72;25;3;330,16;6,92
72;26;2;Set B;Island ist geologisch das jüngste Inselland der Welt;1;true;0;1;72;26;3;341,13;6,95
72;27;2;Set B;Für Descartes wies Schielen bei Frauen auf Frigidität hi;1;false;1;3;72;27;3;350,72;6,34
72;28;2;Set A;Der Mond passt vierzigmal in die Erdkugel.;0;false;0;1;72;28;3;360,49;-1
72;29;2;Set B;Auf indischen Rupienscheinen sind 12 verschiedene Schriften.;1;false;1;1;72;29;3;378,73;5,87
72;30;2;Set A;Wenn Nilpferde sich aufregen, färbt sich ihr Schweiß gr�;0;false;0;1;72;30;3;387,6;2,8
72;31;2;Set A;Freddie Mercurys richtiger Name lautete Farrokh Bulsara.;0;true;1;2;72;31;3;392,97;4
72;32;2;Set B;Schären sind Talgletscher in Skandinavien;1;false;0;1;72;32;3;400,44;2,68
72;33;2;Set A;Unsere Atmosphäre enthält rund 0,00025 % Ozo;0;false;1;3;72;33;3;405,87;4,81
72;34;2;Set B;Sheryl Crow war Hürdenläuferi;1;true;0;1;72;34;3;414,35;1,91
72;35;2;Set B;Seoul bedeutet auf koreanisch 'Die Hauptstadt'.;1;true;1;5;72;35;3;418,82;3,28
72;36;2;Set B;Die kanadische Sängerin Celine Dion hat acht Geschwister;1;false;0;1;72;36;3;426,05;3,83
72;37;2;Set A;Lybien ist das einzige Land mit einer einfarbigen Flagge.;0;true;0;1;72;37;3;432,3;5,74
72;38;2;Set A;Der höchste nordamerikanische Berg liegt in Wyoming;0;false;1;1;72;38;3;440,64;7,44
72;39;2;Set A;Die Angst vor dem Küssen nennt man Philemaphobie;0;true;0;3;72;39;3;450,69;6,86
72;40;2;Set B;Alexander Graham Bell erfand das Tragflügelboot;1;true;0;1;72;40;3;461,05;2,78
72;41;2;Set A;Morpheus ist der griechische Gott der Träume;0;true;1;6;72;41;3;466,5;2,64
72;42;2;Set B;Die erste elektronische Mail wurde im Jahr 1973 versendet.;1;false;0;1;72;42;3;473,51;8,14
72;43;2;Set B;Der Speisesaal eines Klosters wird Refektorium genannt.;1;true;1;1;72;43;3;485,08;4,93
72;44;2;Set B;Das Zwerghörnchen ist das kleinste Säugetier Europa;1;false;1;1;72;44;3;492,8;3,69
72;45;2;Set A;Die Augen eines Straußes sind größer als sein Gehi;0;true;0;1;72;45;3;498,97;2,58
72;46;2;Set A;Delphine schwimmen höchstens 54 Kilometer pro Stunde;0;true;0;1;72;46;3;504,02;-1
72;47;2;Set B;Die längsten Opern stammen von Gioacchino Rossini;1;false;1;3;72;47;3;518,11;2,62
72;48;2;Set A;Austern wechseln je nach Jahreszeit ihr Geschlecht.;0;false;1;4;72;48;3;523,75;2,88
72;49;2;Set A;Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel;0;true;1;3;72;49;3;530,4;4,72
72;50;2;Set A;Patagonien ist ein Landschaftsabschnitt in Asien.;0;false;1;1;72;50;3;538,02;3,52
72;51;2;Set A;Der Maler Marc Chagall wurde 1887 in Russland geboren.;0;true;1;3;72;51;3;544,17;3,57
72;52;2;Set B;Der Allradantrieb wurde 1938 in England erfunden.;1;false;0;1;72;52;3;551,29;3,05
72;53;2;Set B;In Uganda ist die Amtssprache englisch.;1;true;1;4;72;53;3;556,93;5,18
72;54;2;Set B;Nur Menschen und Affen besitzen einen Bauchnabel.;1;true;0;1;72;54;3;565,52;3,38
72;55;2;Set A;Bolivien ist der kleinste Binnenstaat Südamerikas;0;false;0;1;72;55;3;571,53;7,39
72;56;2;Set A;Die Slowakei gehört nicht zu den NATO-Staaten;0;false;1;3;72;56;3;581,5;7,31
72;57;2;Set B;Albany ist die Hauptstadt des US-Bundesstaates New Jersey.;1;false;0;1;72;57;3;592,99;5,69
72;58;2;Set A;Manama ist die Hauptstadt Bahrains.;0;true;0;1;72;58;3;601,11;2,22
72;59;2;Set B;Winston Churchill erhielt den Nobelpreis für Literatur;1;true;1;3;72;59;3;605,83;5,3
72;60;2;Set A;Die Insel Ösel gehört zu Dänema;0;false;1;1;72;60;3;614,33;3,05
73;1;2;Set D;Frauen blinzeln fast doppelt so viel wie Männer;0;true;0;2;73;1;3;93,32;2,58
73;2;2;Set C;Zuckerwatte wurde von einem Flugzeugpiloten erfunden.;1;false;0;2;73;2;3;100,5;4,58
73;3;2;Set C;Der mitteleuropäische Feldschwirl ist kein Zugvogel;1;false;0;2;73;3;3;108,31;4,23
73;4;2;Set D;Das meiste Gold wird derzeit in Südafrika geförder;0;true;0;2;73;4;3;115,54;3,97
73;5;2;Set D;Der Film 'Pretty Woman' gewann keinen Oscar. ;0;true;0;2;73;5;3;122,27;3,28
73;6;2;Set D;Die Tochter von Sydney Poitier heißt Sydney Poitier;0;true;0;2;73;6;3;129,54;6,13
73;7;2;Set C;Blaue Augen werden im Alter immer heller.;1;true;1;4;73;7;3;138,75;2,73
73;8;2;Set C;Der Name 'Wowereit' heißt auf Litauisch Eichhörnche;1;true;1;2;73;8;3;144,31;4,75
73;9;2;Set C;Hernando Cortéz eroberte Mexiko;1;true;0;2;73;9;3;153,76;4,96
73;10;2;Set D;Die Sektsteuer wurde von Friedrich Ebert eingeführt;0;false;0;1;73;10;3;161,35;5,77
73;11;2;Set D;Das Capybara ist das größte aller Beuteltier;0;false;0;1;73;11;3;170,05;5,75
73;12;2;Set D;Schweine können keinen Sonnenbrand bekommen;0;false;0;1;73;12;3;182,35;5,31
73;13;2;Set D;Ein Biber kann in einem Jahr über 200 Bäume fäll;0;true;1;2;73;13;3;190,61;4,33
73;14;2;Set C;Sambia hieß früher Nordrhodesie;1;true;0;2;73;14;3;197,67;6,26
73;15;2;Set D;Volleyball wurde in Florida erfunden.;0;false;1;2;73;15;3;207,62;6,28
73;16;2;Set D;Ein Schwan trägt ca. 50.000 Federn am Körpe;0;false;1;2;73;16;3;216,86;4,23
73;17;2;Set C;In USA wird kein Teletext ausgestrahlt.;1;true;0;3;73;17;3;223,53;4,86
73;18;2;Set C;Weibliche Taranteln töten circa 99% ihrer Nachkommen;1;true;1;2;73;18;3;231,39;7,15
73;19;2;Set C;Der Reißverschluss wurde in Norwegen erfunden;1;false;1;2;73;19;3;242,77;3,31
73;20;2;Set C;Nauru ist die kleinste souveräne Republik der Erde;1;true;1;2;73;20;3;248,62;5,38
73;21;2;Set C;Tennis wurde in englischen Klöstern erfunden;1;false;1;2;73;21;3;256,51;9,07
73;22;2;Set C;Balsaholz ist die schwerste aller Holzarten.;1;false;1;2;73;22;3;268,94;7,47
73;23;2;Set C;Keime sterben auf Holz schneller ab als auf Plastik.;1;true;0;2;73;23;3;278,75;4,48
73;24;2;Set D;Seepferdchen gehören zur Gattung der Fische;0;true;1;2;73;24;3;288,05;5,12
73;25;2;Set D;Nicole Kidman hat panische Angst vor Schmetterlingen.;0;true;1;2;73;25;3;296,03;4,03
73;26;2;Set C;Goethe schrieb genau 64 Jahre lang an seinem 'Faust'.;1;true;1;2;73;26;3;302,74;4,45
73;27;2;Set C;Die Volksrepublik China wurde 1947 gegründet;1;false;1;2;73;27;3;309,77;4,8
73;28;2;Set C;Frauen bekommen häufiger einen Schluckauf als Männe;1;false;1;2;73;28;3;317,36;4,56
73;29;2;Set D;Spanien ist ein Gründungsmitglied der UNO;0;false;1;2;73;29;3;324,47;5,71
73;30;2;Set C;Lachse können bis zu 20 Jahre alt werden;1;false;1;2;73;30;3;332,63;3,18
73;31;2;Set D;Minerva ist die römische Göttin der Weishei;0;true;1;2;73;31;3;338,64;5,77
73;32;2;Set D;Sumatra ist die viertgrößte Insel der Wel;0;false;1;2;73;32;3;348,6;8,1
73;33;2;Set D;Die Wüste Gobi ist eine Felswüst;0;false;1;2;73;33;3;359,6;5,67
73;34;2;Set D;Bei den italienischen Wahlen 2008 traten 62 Parteien an.;0;false;1;2;73;34;3;368,86;3,92
73;35;2;Set D;Die Erde wird in 340 Längenkreise unterteilt;0;true;0;1;73;35;3;375,2;5,83
73;36;2;Set D;Der Nacktmull ist das schmerzempfindlichste Tier der Welt.;0;false;1;2;73;36;3;383,97;3,09
73;37;2;Set C;Ein Nilpferd wiegt bei seiner Geburt ca. 150kg.;1;false;0;1;73;37;3;392,72;5,22
73;38;2;Set D;Die Insektenkunde wird auch Entomologie genannt.;0;true;1;2;73;38;3;400,55;8
73;39;2;Set D;Die Luftpumpe ist eine französische Erfindung;0;false;1;2;73;39;3;411,6;6,2
73;40;2;Set C;In Angola ist Spanisch die offizielle Amtssprache.;1;false;1;2;73;40;3;420,15;3,58
73;41;2;Set C;Wladimir Putin wurde in Murmansk geboren.;1;false;1;2;73;41;3;426,31;4,18
73;42;2;Set C;Der Wassergehalt bei Beeren beträgt 90%;1;true;1;5;73;42;3;434,56;7,2
73;43;2;Set C;Spanholz besteht hauptsächlich aus Birkenholz;1;true;1;5;73;43;3;444,71;5,96
73;44;2;Set C;Ein neugeborenes Panda-Baby ist kleiner als eine Maus.;1;true;0;5;73;44;3;453,04;3,35
73;45;2;Set D;Ein Menschenfloh kann 20cm hoch springen.;0;true;1;3;73;45;3;459,34;4,75
73;46;2;Set C;Die Wüste Dahna liegt in Saudi-Arabien;1;true;1;2;73;46;3;468,02;3,24
73;47;2;Set C;Beim Rugby gibt es 30 Spieler.;1;true;0;2;73;47;3;473,79;3,28
73;48;2;Set D;Das türkische Bad wurde in Griechenland erfunden;0;false;0;2;73;48;3;480,17;1,97
73;49;2;Set D;Der Javagraben ist die tiefste Meerestiefe der Welt.;0;false;1;2;73;49;3;485,07;4,75
73;50;2;Set C;Kleinohrigel haben keine Stacheln.;1;false;0;2;73;50;3;492,76;3,88
73;51;2;Set D;Alle Uhren im Film 'Pulp Fiction' stehen auf 4.10 Uhr.;0;false;1;2;73;51;3;499,49;4,57
73;52;2;Set D;Der Bereich zwischen den Augenbrauen heißt Glabella;0;true;0;2;73;52;3;506,54;4,04
73;53;2;Set C;Kokosnüsse haben einen höheren Fettanteil als Pistazie;1;false;1;5;73;53;3;513,73;4,01
73;54;2;Set D;Das Domino-Spiel besteht aus 28 Steinen.;0;true;1;2;73;54;3;520,1;3
73;55;2;Set C;Die Ostgoten zählten zum Stamm der Normannen;1;false;1;2;73;55;3;525,97;4,28
73;56;2;Set C;Ein menschliches Haar wächst jährlich ca. 85 m;1;true;0;2;73;56;3;532,59;3,65
73;57;2;Set C;Jean-Jaques Rousseau war alleinerziehender Vater.;1;false;1;2;73;57;3;538,82;6,84
73;58;2;Set D;Giséle Bündchen hat einen Zwillingsbrude;0;false;1;2;73;58;3;548,1;5,71
73;59;2;Set D;Robbie Williams heißt mit Zweitnamen 'Maximilian';0;true;1;2;73;59;3;556,21;4,45
73;60;2;Set D;Tom Cruise ist Legastheniker.;0;true;0;2;73;60;3;563,14;2,9
74;1;2;Set D;Tom Cruise ist Legastheniker.;1;true;1;3;74;1;3;85,89;3,99
74;2;2;Set C;Weibliche Taranteln töten circa 99% ihrer Nachkommen;0;true;0;3;74;2;3;93,17;7,12
74;3;2;Set C;Zuckerwatte wurde von einem Flugzeugpiloten erfunden.;0;false;1;1;74;3;3;103,45;7,75
74;4;2;Set C;Lachse können bis zu 20 Jahre alt werden;0;false;0;3;74;4;3;114,28;3,54
74;5;2;Set D;Alle Uhren im Film 'Pulp Fiction' stehen auf 4.10 Uhr.;1;false;1;2;74;5;3;120,78;5,42
74;6;2;Set C;In Angola ist Spanisch die offizielle Amtssprache.;0;false;1;3;74;6;3;128,83;2,5
74;7;2;Set D;Volleyball wurde in Florida erfunden.;1;false;0;2;74;7;3;134,29;8,82
74;8;2;Set C;Ein menschliches Haar wächst jährlich ca. 85 m;0;true;1;4;74;8;3;146,44;2,88
74;9;2;Set D;Der Nacktmull ist das schmerzempfindlichste Tier der Welt.;1;false;0;1;74;9;3;152,22;3,56
74;10;2;Set C;Hernando Cortéz eroberte Mexiko;0;true;1;2;74;10;3;158,63;2,65
74;11;2;Set C;Nauru ist die kleinste souveräne Republik der Erde;0;true;0;4;74;11;3;165,2;2,66
74;12;2;Set D;Ein Menschenfloh kann 20cm hoch springen.;1;true;1;4;74;12;3;170,91;5,2
74;13;2;Set C;Keime sterben auf Holz schneller ab als auf Plastik.;0;true;0;5;74;13;3;178,54;8,28
74;14;2;Set C;Kleinohrigel haben keine Stacheln.;0;false;1;1;74;14;3;189,35;2,39
74;15;2;Set D;Das türkische Bad wurde in Griechenland erfunden;1;false;1;3;74;15;3;194,25;4,8
74;16;2;Set C;Balsaholz ist die schwerste aller Holzarten.;0;false;0;1;74;16;3;201,6;9,48
74;17;2;Set D;Bei den italienischen Wahlen 2008 traten 62 Parteien an.;1;false;1;3;74;17;3;213,53;6,2
74;18;2;Set D;Die Sektsteuer wurde von Friedrich Ebert eingeführt;1;false;1;2;74;18;3;222,24;5,66
74;19;2;Set C;In USA wird kein Teletext ausgestrahlt.;0;true;1;4;74;19;3;231,59;8,17
74;20;2;Set D;Minerva ist die römische Göttin der Weishei;1;true;0;2;74;20;3;242,27;5,37
74;21;2;Set D;Die Tochter von Sydney Poitier heißt Sydney Poitier;1;true;1;2;74;21;3;250,09;-1
74;22;2;Set C;Jean-Jaques Rousseau war alleinerziehender Vater.;0;false;0;1;74;22;3;266,15;2,9
74;23;2;Set C;Spanholz besteht hauptsächlich aus Birkenholz;0;true;1;2;74;23;3;271,85;8,39
74;24;2;Set C;Tennis wurde in englischen Klöstern erfunden;0;false;1;3;74;24;3;282,98;-1
74;25;2;Set D;Der Film 'Pretty Woman' gewann keinen Oscar. ;1;true;0;2;74;25;3;298,86;4,25
74;26;2;Set C;Der Wassergehalt bei Beeren beträgt 90%;0;true;1;5;74;26;3;306,06;4,28
74;27;2;Set D;Sumatra ist die viertgrößte Insel der Wel;1;false;1;4;74;27;3;313,46;4,6
74;28;2;Set D;Nicole Kidman hat panische Angst vor Schmetterlingen.;1;true;0;2;74;28;3;320,81;4,57
74;29;2;Set C;Kokosnüsse haben einen höheren Fettanteil als Pistazie;0;false;0;3;74;29;3;327,97;2,92
74;30;2;Set D;Das meiste Gold wird derzeit in Südafrika geförder;1;true;1;3;74;30;3;333,87;4,47
74;31;2;Set C;Der mitteleuropäische Feldschwirl ist kein Zugvogel;0;false;1;3;74;31;3;341,07;3,73
74;32;2;Set D;Ein Biber kann in einem Jahr über 200 Bäume fäll;1;true;0;3;74;32;3;347,4;6,02
74;33;2;Set C;Beim Rugby gibt es 30 Spieler.;0;true;0;2;74;33;3;356,04;-1
74;34;2;Set D;Die Luftpumpe ist eine französische Erfindung;1;false;1;2;74;34;3;370,66;5,01
74;35;2;Set D;Die Erde wird in 340 Längenkreise unterteilt;1;true;0;5;74;35;3;378,12;8,92
74;36;2;Set D;Seepferdchen gehören zur Gattung der Fische;1;true;0;1;74;36;3;389,72;4,03
74;37;2;Set C;Sambia hieß früher Nordrhodesie;0;true;1;4;74;37;3;396,38;3,17
74;38;2;Set C;Die Volksrepublik China wurde 1947 gegründet;0;false;1;2;74;38;3;402,27;5,82
74;39;2;Set C;Der Name 'Wowereit' heißt auf Litauisch Eichhörnche;0;true;0;2;74;39;3;410,71;4,6
74;40;2;Set C;Die Wüste Dahna liegt in Saudi-Arabien;0;true;1;3;74;40;3;417,68;5,06
74;41;2;Set D;Der Bereich zwischen den Augenbrauen heißt Glabella;1;true;1;6;74;41;3;425,26;5,25
74;42;2;Set C;Ein neugeborenes Panda-Baby ist kleiner als eine Maus.;0;true;0;5;74;42;3;433,2;2,88
74;43;2;Set D;Das Capybara ist das größte aller Beuteltier;1;false;0;1;74;43;3;438,61;7,8
74;44;2;Set C;Blaue Augen werden im Alter immer heller.;0;true;1;2;74;44;3;448,85;7,21
74;45;2;Set D;Schweine können keinen Sonnenbrand bekommen;1;false;0;3;74;45;3;458,56;3,83
74;46;2;Set D;Giséle Bündchen hat einen Zwillingsbrude;1;false;1;3;74;46;3;466,09;6,61
74;47;2;Set D;Spanien ist ein Gründungsmitglied der UNO;1;false;0;5;74;47;3;475,36;4,98
74;48;2;Set D;Robbie Williams heißt mit Zweitnamen 'Maximilian';1;true;1;4;74;48;3;482,9;7,35
74;49;2;Set C;Ein Nilpferd wiegt bei seiner Geburt ca. 150kg.;0;false;0;3;74;49;3;492,79;7,03
74;50;2;Set D;Das Domino-Spiel besteht aus 28 Steinen.;1;true;1;4;74;50;3;502,79;6,18
74;51;2;Set C;Die Ostgoten zählten zum Stamm der Normannen;0;false;1;4;74;51;3;513,27;5,47
74;52;2;Set D;Frauen blinzeln fast doppelt so viel wie Männer;1;true;0;4;74;52;3;521,27;5,77
74;53;2;Set D;Die Wüste Gobi ist eine Felswüst;1;false;1;4;74;53;3;529,72;8,42
74;54;2;Set C;Frauen bekommen häufiger einen Schluckauf als Männe;0;false;1;3;74;54;3;540,72;3,77
74;55;2;Set D;Ein Schwan trägt ca. 50.000 Federn am Körpe;1;false;1;2;74;55;3;547,61;3,38
74;56;2;Set D;Die Insektenkunde wird auch Entomologie genannt.;1;true;1;4;74;56;3;554,12;3,87
74;57;2;Set D;Der Javagraben ist die tiefste Meerestiefe der Welt.;1;false;0;6;74;57;3;560,99;2,18
74;58;2;Set C;Wladimir Putin wurde in Murmansk geboren.;0;false;1;2;74;58;3;567,24;5,19
74;59;2;Set C;Goethe schrieb genau 64 Jahre lang an seinem 'Faust'.;0;true;0;3;74;59;3;574,84;7,55
74;60;2;Set C;Der Reißverschluss wurde in Norwegen erfunden;0;false;1;4;74;60;3;584,94;4,1
75;1;2;Set B;Nur Menschen und Affen besitzen einen Bauchnabel.;1;true;1;3;75;1;3;96,09;2,95
75;2;2;Set D;Die Tochter von Sydney Poitier heißt Sydney Poitier;0;true;0;3;75;2;3;102,78;2,72
75;3;2;Set D;Ein Biber kann in einem Jahr über 200 Bäume fäll;0;true;1;3;75;3;3;108,06;3,68
75;4;2;Set B;Die längsten Opern stammen von Gioacchino Rossini;1;false;1;3;75;4;3;114,64;2,8
75;5;2;Set D;Der Nacktmull ist das schmerzempfindlichste Tier der Welt.;0;false;1;3;75;5;3;119,86;4,43
75;6;2;Set D;Tom Cruise ist Legastheniker.;0;true;0;2;75;6;3;127,11;3,01
75;7;2;Set B;Das Zwerghörnchen ist das kleinste Säugetier Europa;1;false;1;2;75;7;3;132,86;2,55
75;8;2;Set B;Die kanadische Sängerin Celine Dion hat acht Geschwister;1;false;0;3;75;8;3;139,12;4,47
75;9;2;Set D;Ein Menschenfloh kann 20cm hoch springen.;0;true;1;3;75;9;3;146,83;1,83
75;10;2;Set B;Magnesiummangel kann zu Hautproblemen führen;1;false;1;4;75;10;3;151,44;2,07
75;11;2;Set D;Minerva ist die römische Göttin der Weishei;0;true;1;6;75;11;3;155,94;3,69
75;12;2;Set D;Der Javagraben ist die tiefste Meerestiefe der Welt.;0;false;1;3;75;12;3;162,39;3,19
75;13;2;Set B;Island ist geologisch das jüngste Inselland der Welt;1;true;1;3;75;13;3;168,19;2,87
75;14;2;Set B;Seoul bedeutet auf koreanisch 'Die Hauptstadt'.;1;true;1;5;75;14;3;175,19;2,11
75;15;2;Set D;Robbie Williams heißt mit Zweitnamen 'Maximilian';0;true;0;3;75;15;3;179,86;2,54
75;16;2;Set D;Die Erde wird in 340 Längenkreise unterteilt;0;true;1;3;75;16;3;184,85;2,53
75;17;2;Set D;Das türkische Bad wurde in Griechenland erfunden;0;false;1;4;75;17;3;189,71;5,5
75;18;2;Set D;Sumatra ist die viertgrößte Insel der Wel;0;false;0;3;75;18;3;199,24;3
75;19;2;Set B;Winston Churchill erhielt den Nobelpreis für Literatur;1;true;1;4;75;19;3;205,07;2,22
75;20;2;Set B;Schären sind Talgletscher in Skandinavien;1;false;1;4;75;20;3;209,67;4,82
75;21;2;Set B;Die erste elektronische Mail wurde im Jahr 1973 versendet.;1;false;1;4;75;21;3;217,19;2,75
75;22;2;Set D;Bei den italienischen Wahlen 2008 traten 62 Parteien an.;0;false;0;3;75;22;3;222,65;2,42
75;23;2;Set B;Der Allradantrieb wurde 1938 in England erfunden.;1;false;1;3;75;23;3;227,4;4,53
75;24;2;Set D;Seepferdchen gehören zur Gattung der Fische;0;true;0;3;75;24;3;234,65;2,54
75;25;2;Set B;Alexander Graham Bell erfand das Tragflügelboot;1;true;0;2;75;25;3;239,56;2,77
75;26;2;Set B;Für Descartes wies Schielen bei Frauen auf Frigidität hi;1;false;1;5;75;26;3;244,67;3,32
75;27;2;Set D;Giséle Bündchen hat einen Zwillingsbrude;0;false;0;2;75;27;3;251,24;3,83
75;28;2;Set B;Der Erfinder des Bikinis war ursprünglich Schuhdesigner;1;false;1;3;75;28;3;257,7;1,92
75;29;2;Set B;Eine Bienenkönigin legt durchschnittlich 500 Eier am Tag;1;false;1;4;75;29;3;261,94;2,86
75;30;2;Set B;Der Goliathfrosch kann sogar kleine Krokodile verspeisen.;1;false;1;4;75;30;3;267,08;1,59
75;31;2;Set B;Einen kastrierten Esel nennt man auch Macker oder Knilch.;1;true;1;4;75;31;3;270,96;2,72
75;32;2;Set D;Spanien ist ein Gründungsmitglied der UNO;0;false;0;3;75;32;3;276,36;1,8
75;33;2;Set D;Der Bereich zwischen den Augenbrauen heißt Glabella;0;true;0;2;75;33;3;280,52;3,49
75;34;2;Set B;Bob Dylan arbeitet nebenberuflich als Winzer.;1;true;1;3;75;34;3;287,22;3,04
75;35;2;Set B;Der Ladogasee ist der größte See Europa;1;true;0;2;75;35;3;292,95;5,04
75;36;2;Set B;Tequila wird aus dem Herzen der roten Agave gewonnen.;1;false;1;3;75;36;3;300,54;4,03
75;37;2;Set B;In den USA gibt es die meisten Milliardäre auf der Welt;1;false;1;6;75;37;3;307,16;2,45
75;38;2;Set B;Der Schwertwal gehört zur Gattung der Delfine;1;true;1;4;75;38;3;312,31;4,3
75;39;2;Set D;Ein Schwan trägt ca. 50.000 Federn am Körpe;0;false;1;3;75;39;3;318,98;1,91
75;40;2;Set D;Schweine können keinen Sonnenbrand bekommen;0;false;0;2;75;40;3;323,16;2,3
75;41;2;Set D;Das Capybara ist das größte aller Beuteltier;0;false;1;3;75;41;3;327,77;2,08
75;42;2;Set D;Die Luftpumpe ist eine französische Erfindung;0;false;1;2;75;42;3;332,12;2,71
75;43;2;Set B;In Uganda ist die Amtssprache englisch.;1;true;1;3;75;43;3;338,02;3,38
75;44;2;Set D;Nicole Kidman hat panische Angst vor Schmetterlingen.;0;true;1;2;75;44;3;344,36;5,69
75;45;2;Set D;Das meiste Gold wird derzeit in Südafrika geförder;0;true;1;4;75;45;3;353,67;2,92
75;46;2;Set D;Die Sektsteuer wurde von Friedrich Ebert eingeführt;0;false;0;2;75;46;3;359,42;2,31
75;47;2;Set D;Alle Uhren im Film 'Pulp Fiction' stehen auf 4.10 Uhr.;0;false;1;3;75;47;3;364,31;2,27
75;48;2;Set B;Erdbeeren enthalten mehr Vitamin C als Orangen.;1;true;0;2;75;48;3;369,15;4,45
75;49;2;Set B;Der Speisesaal eines Klosters wird Refektorium genannt.;1;true;0;3;75;49;3;376;3,55
75;50;2;Set B;Albany ist die Hauptstadt des US-Bundesstaates New Jersey.;1;false;0;5;75;50;3;382,06;3,19
75;51;2;Set B;Sheryl Crow war Hürdenläuferi;1;true;0;3;75;51;3;387,63;4,38
75;52;2;Set B;Die Küstenseeschwalbe fliegt jedes Jahr fast 40000 km;1;true;1;3;75;52;3;394,39;2,8
75;53;2;Set B;Das Finn-Dingi ist ein Einmannboot beim Sportsegeln.;1;true;0;3;75;53;3;399,54;3,85
75;54;2;Set D;Das Domino-Spiel besteht aus 28 Steinen.;0;true;0;3;75;54;3;405,82;2,95
75;55;2;Set B;Auf indischen Rupienscheinen sind 12 verschiedene Schriften.;1;false;1;3;75;55;3;412,34;2,75
75;56;2;Set D;Volleyball wurde in Florida erfunden.;0;false;0;3;75;56;3;417,43;4,82
75;57;2;Set D;Frauen blinzeln fast doppelt so viel wie Männer;0;true;0;4;75;57;3;425;5,15
75;58;2;Set D;Die Wüste Gobi ist eine Felswüst;0;false;1;3;75;58;3;432,48;3,26
75;59;2;Set D;Die Insektenkunde wird auch Entomologie genannt.;0;true;1;2;75;59;3;438,1;2,06
75;60;2;Set D;Der Film 'Pretty Woman' gewann keinen Oscar. ;0;true;1;3;75;60;3;442,49;2,47
76;1;2;Set D;Der Bereich zwischen den Augenbrauen heißt Glabella;1;true;1;2;76;1;3;77,67;2,4
76;2;2;Set B;Der Schwertwal gehört zur Gattung der Delfine;0;true;1;3;76;2;3;82,59;2,48
76;3;2;Set B;Island ist geologisch das jüngste Inselland der Welt;0;true;0;1;76;3;3;88,8;3,37
76;4;2;Set D;Die Erde wird in 340 Längenkreise unterteilt;1;true;0;5;76;4;3;95,1;3,85
76;5;2;Set B;Seoul bedeutet auf koreanisch 'Die Hauptstadt'.;0;true;0;2;76;5;3;101,8;5,15
76;6;2;Set D;Alle Uhren im Film 'Pulp Fiction' stehen auf 4.10 Uhr.;1;false;1;2;76;6;3;109,91;3,93
76;7;2;Set B;Die kanadische Sängerin Celine Dion hat acht Geschwister;0;false;0;1;76;7;3;117,06;2,16
76;8;2;Set B;Sheryl Crow war Hürdenläuferi;0;true;1;1;76;8;3;121,99;3,4
76;9;2;Set B;Die Küstenseeschwalbe fliegt jedes Jahr fast 40000 km;0;true;1;4;76;9;3;127,93;1,92
76;10;2;Set B;Das Zwerghörnchen ist das kleinste Säugetier Europa;0;false;0;4;76;10;3;132,48;3,66
76;11;2;Set B;Bob Dylan arbeitet nebenberuflich als Winzer.;0;true;0;1;76;11;3;139,66;3,55
76;12;2;Set B;Die längsten Opern stammen von Gioacchino Rossini;0;false;1;2;76;12;3;146,21;2,75
76;13;2;Set D;Das Capybara ist das größte aller Beuteltier;1;false;0;6;76;13;3;151,42;2,5
